Count;Country;code;cid;year;fstgdp;institutions;judicial;electoral;media;currcrisis;debtcrisis;bankcrisis;inflation;tradegdp;gini;debtgdp;labor;tariffs;kofglobal;koftrade;conflicts;unemployment;realconsumption;realgrosscapform;pbalance;placebo;war;independent;advanced;populist;leftpop;rightpop;popepc;populist_takeover;leftpop_takeover;rightpop_takeover;populist5;populist15
6694;Romania;ROU;45;1964;29.842894;-2.8650887;0.109;0.404;0.034;0;0;0;0.08788064;0.15353209;;;0.5078153;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6695;Romania;ROU;45;1965;32.144684;-2.8679101;0.109;0.402;0.034;0;0;0;0.09327598;0.14819787;;;0.5078153;;;;0;;;;;1;0;1;0;0;0;0;0;0;0;0;0;0
6696;Romania;ROU;45;1966;35.542564;-2.8679101;0.109;0.402;0.034;0;0;0;0.08721846;0.15753418;;;0.5078153;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6697;Romania;ROU;45;1967;38.691998;-2.8376787;0.109;0.402;0.052;0;0;0;0.07605302;0.18595333;;;0.5078153;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6698;Romania;ROU;45;1968;40.679577;-2.8376787;0.109;0.402;0.052;0;0;0;0.077164225;0.18047176;;;0.5078153;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6699;Romania;ROU;45;1969;42.528316;-2.823571;0.109;0.412;0.052;0;0;0;0.05017562;0.17673862;;;0.5078153;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6700;Romania;ROU;45;1970;46.335403;-2.8207495;0.109;0.414;0.052;0;0;0;0.063416444;0.16354209;;;0.5078153;;20.635988;40.544724;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6701;Romania;ROU;45;1971;49.23639;-2.8207495;0.109;0.414;0.052;0;0;0;0.003898621;0.1719724;;;0.5078153;;20.635988;40.63868;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6702;Romania;ROU;45;1972;55.009132;-2.8207495;0.109;0.414;0.052;0;0;0;0;0.20455676;;;0.5078153;;20.635988;40.63868;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6703;Romania;ROU;45;1973;61.41761;-2.8207495;0.109;0.414;0.052;1;0;0;0.007751942;0.26831847;;;0.5078153;;20.635988;40.732635;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6704;Romania;ROU;45;1974;61.395687;-2.8207495;0.109;0.414;0.052;0;0;0;0.011516571;0.35964823;;;0.5078153;;20.635988;41.390335;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6705;Romania;ROU;45;1975;62.14834;-2.8207495;0.109;0.414;0.052;0;0;0;0.003809452;0.3684438;;;0.5078153;;20.635988;42.141994;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6706;Romania;ROU;45;1976;68.39606;-2.8207495;0.109;0.414;0.052;0;0;0;0.003795147;0.4129188;;;0.5078153;;20.635988;42.61178;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6707;Romania;ROU;45;1977;71.79394;-2.892202;0.109;0.414;0.052;0;0;0;0.007546902;0.44688132;;;0.5078153;;20.635988;42.799694;2;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6708;Romania;ROU;45;1978;77.72744;-2.892202;0.109;0.414;0.052;0;0;0;0.014925957;0.46753722;;;0.5078153;;20.635988;42.705734;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6709;Romania;ROU;45;1979;78.12203;-2.892202;0.109;0.414;0.052;0;0;0;0.01834917;0.52929026;;;0.5078153;;20.635988;42.517822;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6710;Romania;ROU;45;1980;77.96127;-2.897845;0.109;0.41;0.052;0;0;0;0.021583557;0.6250818;;;0.5078153;;21.002281;42.21284;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6711;Romania;ROU;45;1981;77.49361;-2.8992558;0.109;0.409;0.052;0;1;0;0;0.5318606;;;0.5078153;;25.95493;42.100613;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6712;Romania;ROU;45;1982;80.18268;-2.8992558;0.109;0.409;0.052;0;0;0;0.18232155;0.45995322;;;0.5078153;;29.68148;42.00154;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6713;Romania;ROU;45;1983;84.771645;-2.8992558;0.109;0.409;0.052;1;0;0;0;0.42200842;;;0.5078153;;30.019075;41.594696;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6714;Romania;ROU;45;1984;89.52138;-2.8992558;0.109;0.409;0.052;0;0;0;0;0.39397454;;;0.5078153;;30.799139;40.899796;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6715;Romania;ROU;45;1985;89.03909;-2.904899;0.109;0.405;0.052;0;0;0;0;0.41758358;;;0.5078153;;30.972017;40.669514;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6716;Romania;ROU;45;1986;90.712456;-2.9063096;0.109;0.404;0.052;0;1;0;0;0.3781987;;;0.5078153;;31.216175;40.676258;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6717;Romania;ROU;45;1987;91.01936;-2.9063096;0.109;0.404;0.052;0;0;0;0.08004284;0.55616903;;;0.5078153;;31.874615;39.93883;2;;;;3.2075598;0;0;1;0;0;0;0;0;0;0;0;0;0
6718;Romania;ROU;45;1988;90.157104;-2.9063096;0.109;0.404;0.052;0;0;0;0;0.52910405;;;0.5078153;3.59;30.685467;38.529583;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6719;Romania;ROU;45;1989;84.5232;-2.406143;0.109;0.404;0.052;0;0;0;0;0.50760734;22.1;;0.5078153;3.77;31.031288;37.61951;2;;;;-2.74625;1;0;1;0;0;0;0;0;0;0;0;0;0
6720;Romania;ROU;45;1990;79.5981;-0.50538695;0.318;0.488;0.65;1;0;1;0.8362479;0.42319274;21.9;0.010266599;0.5078153;5.05;29.270199;33.80634;14;;2035.229103;18212043601;;0;0;1;0;0;0;0;0;0;0;0;0;0
6721;Romania;ROU;45;1991;69.36061;-0.19867197;0.421;0.537;0.689;0;0;0;0.9426079;0.368622;22.6;0.0269522;0.5078153;4.74;30.42917;32.680317;6;8.18;1810.935024;12454244319;3.30231;1;0;1;0;0;0;0;0;0;0;0;0;0
6722;Romania;ROU;45;1992;64.325905;-0.008023446;0.514;0.537;0.71;0;0;0;1.1368337;0.4349122;23.5;0.110975;0.5078153;4.46;40.516838;35.056522;0;8.26;1725.297651;13819972915;-4.35815;1;0;1;0;0;0;0;0;0;0;0;0;0
6723;Romania;ROU;45;1993;65.38546;-0.001080528;0.519;0.536;0.71;0;0;0;1.2692919;0.4476701;24.7;0.116795994;0.5078153;4.12;33.675827;43.97349;3;8.26;1749.132588;14967535767;0.566988;0;0;1;0;0;0;0;0;0;0;0;0;0
6724;Romania;ROU;45;1994;68.001465;-0.001080528;0.519;0.536;0.71;0;0;0;0.8624058;0.4723574;25.9;0.14437701;0.5078153;4.44;35.688927;44.813465;2;8.17;1818.062184;18068213419;-0.849876;0;0;1;0;0;0;0;0;0;0;0;0;0
6725;Romania;ROU;45;1995;73.00694;-0.001080528;0.519;0.536;0.71;0;0;0;0.2793684;0.5509745;27.2;0.065761;0.5078153;6.27;34.427883;45.640415;0;8.01;2035.8303;19398934707;-0.417053;0;0;1;0;0;0;0;0;0;0;0;0;0
6726;Romania;ROU;45;1996;76.15637;0.23302744;0.519;0.55;0.71;0;0;0;0.32815933;0.5375129;27.5;0.106244;0.48763967;4.01;36.448025;47.391483;0;6.74;2195.986655;19271051780;-1.77878;1;0;1;0;0;0;0;0;0;0;0;0;0
6727;Romania;ROU;45;1997;73.43807;0.48078814;0.519;0.628;0.792;0;0;0;0.9350691;0.5757393;27.7;0.150412;0.4317802;3.62;42.919415;48.874268;0;5.51;2101.201337;18139673928;-0.0047;0;0;1;0;0;0;0;0;0;0;0;0;0
6728;Romania;ROU;45;1998;70.712456;0.48078814;0.519;0.628;0.792;0;0;0;0.46439934;0.49620146;28.1;0.16778798;0.5124084;3.29;43.56274;44.253117;0;5.63;2231.393713;17298717224;0.744567;1;0;1;0;0;0;0;0;0;0;0;0;0
6729;Romania;ROU;45;1999;70.712456;0.4340075;0.491;0.628;0.792;0;0;0;0.37709904;0.54712594;28.4;0.216965;0.47853065;3.13;44.09035;46.853603;2;6.24;2141.142419;15077317136;0.633613;1;0;1;0;0;0;0;0;0;0;0;0;0
6730;Romania;ROU;45;2000;73.43807;0.43947494;0.511;0.632;0.772;0;0;0;0.37612152;0.638816;28.9;0.22455601;0.5266901;2.14;46.713493;52.071125;0;6.97;2177.05319;18958666006;-0.724459;1;0;1;0;0;0;0;0;0;0;0;0;0
6731;Romania;ROU;45;2001;78.87468;0.33299237;0.511;0.672;0.675;0;0;0;0.29605293;0.68409127;29.3;0.257478;0.5471749;3.02;48.455788;53.526665;0;6.56;2391.68334;22212314711;-0.062402;0;0;1;0;0;0;0;0;0;0;0;0;0
6732;Romania;ROU;45;2002;84.318596;0.3563827;0.525;0.672;0.675;0;0;0;0.2029295;0.7029312;29.8;0.248624;0.5289364;1.99;50.05799;53.85796;0;8.11;2608.700383;22741284997;0.460409;0;0;1;0;0;0;0;0;0;0;0;0;0
6733;Romania;ROU;45;2003;88.23529;0.44771525;0.567;0.687;0.675;0;0;0;0.1429863;0.7137865;30.5;0.214923;0.5243256;2.03;50.187958;54.393326;0;6.95;2847.776925;24684998982;0.10434199;0;0;1;0;0;0;0;0;0;0;0;0;0
6734;Romania;ROU;45;2004;96.083305;0.65430534;0.624;0.676;0.708;0;0;0;0.11202049;0.7548791;31.2;0.1874;0.4822229;2.07;57.641705;54.090572;0;7.72;3317.723024;28891468671;0.259532;1;0;1;0;0;0;0;0;0;0;0;0;0
6735;Romania;ROU;45;2005;100;0.85514706;0.704;0.601;0.811;0;0;0;0.08614254;0.69246274;32;0.1579;0.5239567;1.84;60.813503;67.4023;0;7.17;3713.010442;29188279529;0.077175;0;0;1;0;0;0;0;0;0;0;0;0;0
6736;Romania;ROU;45;2006;108.67068;0.8465478;0.704;0.608;0.8;0;0;0;0.06382179;0.6925914;32.9;0.123555005;0.50961787;1.85;65.98144;62.061035;0;7.27;4116.305512;38824715065;-1.40223;0;0;1;0;0;0;0;0;0;0;0;0;0
6737;Romania;ROU;45;2007;118.265915;0.97857994;0.778;0.608;0.805;0;0;0;0.04721737;0.6477464;33;0.128028;0.48022926;1.81;66.62318;68.03265;0;6.41;4755.800154;49340578678;-2.20006;0;0;1;0;0;0;0;0;0;0;0;0;0
6738;Romania;ROU;45;2008;131.44571;1.0346406;0.782;0.618;0.826;1;0;0;0.075528145;0.643738;32.8;0.134098;0.5091791;1.77;63.409027;69.39536;1;5.79;5256.535705;54825567019;-4.96821;0;0;1;0;0;0;0;0;0;0;0;0;0
6739;Romania;ROU;45;2009;125.2323;1.1951063;0.785;0.727;0.827;0;0;0;0.054336548;0.5682399;32.6;0.23631701;0.45299524;1.51;63.325184;67.09294;0;6.86;4963.869294;42487660132;;0;0;1;0;0;0;0;0;0;0;0;0;0
6740;Romania;ROU;45;2010;121.06363;1.2292836;0.787;0.731;0.842;0;0;0;0.059336662;0.65569556;32.6;0.31040898;0.49918088;1.61;62.649025;68.07251;1;6.96;4744.368776;41799435223;-5.38701;0;0;1;0;0;0;0;0;0;0;0;0;0
6741;Romania;ROU;45;2011;123.9795;1.256156;0.787;0.731;0.858;0;0;0;0.05633259;0.74531007;32.7;0.32953;0.47359693;1.09;61.629116;68.31642;0;7.18;4818.369867;43779845661;-2.70888;0;0;1;0;0;0;0;0;0;0;0;0;0
6742;Romania;ROU;45;2012;127.07395;1.1624945;0.773;0.73;0.817;0;0;0;0.03284931;0.7366704;32.9;0.3555028;0.45828003;1.02;63.772095;68.717896;6;6.79;4932.591955;41559155540;-0.7087083;0;0;1;0;0;0;0;0;0;0;0;0;0
6743;Romania;ROU;45;2013;132.35643;1.3160532;0.882;0.73;0.8;0;0;0;0.039237976;0.7182028;33.1;0.36385873;0.45713234;1.04;64.359634;71.21741;8;7.1;4971.861144;41403583875;-0.7958376;0;0;1;0;0;0;0;0;0;0;0;0;0
6744;Romania;ROU;45;2014;137.64743;1.3652463;0.903;0.74;0.8;0;0;0;0.010698319;0.7337476;33.5;0.38290215;0.45683956;1.2838277;64.88457;75.989555;5;6.8;5196.428019;42081469879;-0.21046272;1;0;1;0;0;0;0;0;0;0;0;0;0
6745;Romania;ROU;45;2015;142.38078;1.4542245;0.907;0.79;0.807;;;0;-0.005978584;0.7328547;33.4;0.37367427;0.4534885;1.298756;65.48232;75.99686;5;6.81;5531.507596;44670544474;-0.20890157;0;0;1;0;0;0;0;0;0;0;0;0;0
6746;Romania;ROU;45;2016;149.9346;1.5205375;0.914;0.793;0.837;;;0;-0.015667915;0.7386782;33.2;0.3739419;0.48059875;1.2340668;65.32581;75.51276;4;5.9;6008.621467;44677555405;-1.0942589;0;0;1;0;0;0;0;0;0;0;0;0;0
6747;Romania;ROU;45;2017;161.84174;1.1273037;0.756;0.849;0.713;;;0;0.013354301;0.7541855;33.3;0.356878;0.49614602;1.1693779;65.56637;76.48848;12;4.93;6693.440601;47710315419;-1.6418443;0;0;1;0;0;0;0;0;0;0;0;0;0
6748;Romania;ROU;45;2018;170.07967;0.8021913;0.514;0.848;0.761;;;0;0.04556942;0.7541855;;;;1.1693779;;;10;4.19;7249.301485;49127233394;-2.2513185;0;0;1;0;0;0;0;0;0;0;0;0;0
6749;Romania;ROU;45;2019;178.03506;1.0996109;0.574;0.858;0.87;;;0;0.04556942;0.7541855;;;;;;;6;3.91;7584.013383;53611611052;;0;0;1;0;0;0;0;0;0;0;0;0;0
6750;Russian Federation;RUS;46;1870;12.347424;-2.11757;0.862;0;0.197;0;0;0;;0.3548374;;;;;;;;;;;;0;0;;0;;;;;0;0;0;;
6751;Russian Federation;RUS;46;1871;11.964489;-2.11757;0.862;0;0.197;0;0;0;;0.3747216;;;;;;;;;;;;0;0;;0;;;;;0;0;0;;
6752;Russian Federation;RUS;46;1872;11.847132;-2.11757;0.862;0;0.197;0;0;0;;0.38556466;;;;;;;;;;;;0;0;;0;;;;;0;0;0;;
6753;Russian Federation;RUS;46;1873;11.893057;-2.11757;0.862;0;0.197;0;0;0;;0.38013637;;;;;;;;;;;;0;0;;0;;;;;0;0;0;;
6754;Russian Federation;RUS;46;1874;13.129603;-2.11757;0.862;0;0.197;0;0;0;;0.3821752;;;;;;;;;;;;0;0;;0;;;;;0;0;0;;
6755;Russian Federation;RUS;46;1875;11.92981;-2.11757;0.862;0;0.197;0;0;1;;0.38625175;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6756;Russian Federation;RUS;46;1876;12.164746;-2.11757;0.862;0;0.197;0;0;0;;0.37460858;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6757;Russian Federation;RUS;46;1877;13.31644;-2.11757;0.862;0;0.197;1;0;0;;0.374104;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6758;Russian Federation;RUS;46;1878;14.148722;-2.8927922;0.398;0;0.197;0;0;0;;0.37544355;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6759;Russian Federation;RUS;46;1879;13.270629;-2.8927922;0.398;0;0.197;0;0;0;;0.38951635;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6760;Russian Federation;RUS;46;1880;12.289056;-2.8927922;0.398;0;0.197;0;0;0;;0.3975807;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6761;Russian Federation;RUS;46;1881;13.81319;-3.1734762;0.23;0;0.197;0;0;0;;0.40539616;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6762;Russian Federation;RUS;46;1882;13.974973;-3.1734762;0.23;0;0.197;0;0;0;;0.41615254;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6763;Russian Federation;RUS;46;1883;13.497946;-3.1734762;0.23;0;0.197;0;0;0;;0.40879565;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6764;Russian Federation;RUS;46;1884;13.632598;-3.1734762;0.23;0;0.197;0;0;0;;0.44423613;;;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6765;Russian Federation;RUS;46;1885;12.789289;-3.1216834;0.261;0;0.197;0;1;0;;0.1547884;;0.80655426;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6766;Russian Federation;RUS;46;1886;12.285557;-3.1216834;0.261;0;0.197;0;0;0;;0.15388513;;0.8714527;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6767;Russian Federation;RUS;46;1887;14.374978;-3.1216834;0.261;0;0.197;0;0;0;;0.14091729;;0.78467506;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6768;Russian Federation;RUS;46;1888;13.821314;-3.1216834;0.261;0;0.197;0;0;0;;0.15443507;;0.7319166;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6769;Russian Federation;RUS;46;1889;12.853944;-3.1216834;0.261;0;0.197;0;0;0;0.047806278;0.17389387;;0.77759814;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6770;Russian Federation;RUS;46;1890;12.812272;-3.1216834;0.261;0;0.197;0;0;0;0.031297885;0.16161765;;0.7495588;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6771;Russian Federation;RUS;46;1891;11.733827;-3.1216834;0.261;0;0.197;1;0;0;0.027340846;0.16413142;;0.80590206;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6772;Russian Federation;RUS;46;1892;12.844183;-3.1216834;0.261;0;0.197;0;0;0;-0.003263147;0.13518544;;0.75714475;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6773;Russian Federation;RUS;46;1893;14.556351;-3.1216834;0.261;0;0.197;0;0;0;-0.0199481;0.14674526;;0.7420043;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6774;Russian Federation;RUS;46;1894;16.537245;-3.1216834;0.261;0;0.197;0;0;0;-0.010019337;0.14502549;;0.78169096;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6775;Russian Federation;RUS;46;1895;15.312943;-3.1216834;0.261;0;0.197;0;0;0;-0.01565186;0.15728155;;0.85631067;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6776;Russian Federation;RUS;46;1896;16.861021;-3.1216834;0.261;0;0.197;0;0;1;0.015296578;0.14945492;;0.7894737;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6777;Russian Federation;RUS;46;1897;16.576029;-3.1216834;0.261;0;0.197;0;0;0;0.03371928;0.14064544;;0.69134325;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6778;Russian Federation;RUS;46;1898;17.025267;-3.1216834;0.261;0;0.197;0;0;0;0.01534109;0.13106325;;0.59807914;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6779;Russian Federation;RUS;46;1899;18.06034;-3.1216834;0.261;0;0.197;0;0;0;-0.014787075;0.11538117;;0.5576458;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
6780;Russian Federation;RUS;46;1900;17.672857;-3.2937694;0.158;0;0.197;0;0;0;0.048601262;0.12242292;;0.5665937;;;;;;;;;-5.48679;0;0;1;0;0;0;0;0;0;0;0;0;0
6781;Russian Federation;RUS;46;1901;18.119131;-3.2937694;0.158;0;0.197;0;0;0;0.019065237;0.118964;;0.5646181;;;;;;;;;-0.567644;0;0;1;0;0;0;0;0;0;0;0;0;0
6782;Russian Federation;RUS;46;1902;19.687841;-3.2937694;0.158;0;0.197;0;0;0;-0.011474029;0.11508124;;0.52405745;;;;;;;;;1.72754;0;0;1;0;0;0;0;0;0;0;0;0;0
6783;Russian Federation;RUS;46;1903;18.319695;-3.2937694;0.158;0;0.197;0;0;0;0.016279614;0.14081325;;0.5552209;;;;;;;;;1.6452;0;0;1;0;0;0;0;0;0;0;0;0;0
6784;Russian Federation;RUS;46;1904;20.258842;-3.2937694;0.158;0;0.197;0;0;0;-0.006718817;0.12500943;;0.5330818;;;;;;;;;2.14755;0;0;1;0;0;0;0;0;0;0;0;0;0
6785;Russian Federation;RUS;46;1905;17.93835;-3.0987995;0.158;0;0.228;0;0;0;0.033193346;0.13584068;;0.62215346;;;;;;;;;3.75029;0;0;1;0;0;0;0;0;0;0;0;0;0
6786;Russian Federation;RUS;46;1906;17.134516;-2.9458702;0.164;0;0.228;0;0;0;0.031774413;0.14947966;;0.6800694;;;;;;;;;3.4617;0;0;1;0;0;0;0;0;0;0;0;0;0
6787;Russian Federation;RUS;46;1907;16.471113;-2.9441996;0.165;0;0.228;0;0;0;0.03316214;0.1410542;;0.6477357;;;;;;;;;2.57512;0;0;1;0;0;0;0;0;0;0;0;0;0
6788;Russian Federation;RUS;46;1908;17.81227;-2.959315;0.165;0;0.219;0;0;0;0.01780429;0.12687558;;0.5876378;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6789;Russian Federation;RUS;46;1909;18.673931;-2.9526322;0.169;0;0.219;0;0;0;-0.008203367;0.14469932;;0.5603844;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6790;Russian Federation;RUS;46;1910;19.930964;-2.9526322;0.169;0;0.219;0;0;0;0.015443575;0.14723322;;0.5248779;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6791;Russian Federation;RUS;46;1911;18.417814;-2.9526322;0.169;0;0.219;0;0;0;0.033365786;0.16235185;;0.5282774;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6792;Russian Federation;RUS;46;1912;19.897324;-2.9526322;0.169;0;0.219;0;0;0;0.038526256;0.1372749;;0.4518696;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6793;Russian Federation;RUS;46;1913;20.902485;-2.9526322;0.169;0;0.219;0;0;0;0.022625636;0.14280075;;0.48791078;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6794;Russian Federation;RUS;46;1914;19.32874;-2.930737;0.162;0;0.239;1;0;0;0.007123129;0.11717507;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6795;Russian Federation;RUS;46;1915;19.163433;-2.930737;0.162;0;0.239;0;0;0;0.094383165;0.091549404;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6796;Russian Federation;RUS;46;1916;16.046762;-2.9407613;0.156;0;0.239;0;0;0;0.13570647;0.21566726;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6797;Russian Federation;RUS;46;1917;13.613607;-2.7898304;0.158;0.049;0.073;1;1;0;0.2160998;0.143901;;;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
6798;Russian Federation;RUS;46;1918;9.362897;-2.663746;0.021;0.353;0.029;0;0;0;0.24720217;0.07213475;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6799;Russian Federation;RUS;46;1919;8.50395;-2.6822295;0.022;0.353;0.017;0;0;0;0.10843263;0.000368494;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6800;Russian Federation;RUS;46;1920;7.903347;-2.6822295;0.022;0.353;0.017;0;0;0;0.15935321;0.003372792;;;;;;;2;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6801;Russian Federation;RUS;46;1921;7.8697543;-2.6822295;0.022;0.353;0.017;0;0;0;-0.046802644;0.0286362;;;;;;;1;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6802;Russian Federation;RUS;46;1922;10.031482;-3.1109438;0.022;0.353;0.017;0;0;0;-0.0330832;0.03621857;;;;;;;2;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6803;Russian Federation;RUS;46;1923;12.613581;-3.0722487;0.022;0.384;0.014;0;0;0;0.03223507;0.026535664;;;;;;;1;;;;;1;0;1;0;0;0;0;0;0;0;0;0;0
6804;Russian Federation;RUS;46;1924;13.72185;-3.0722487;0.022;0.384;0.014;0;0;0;0.09072905;0.044151448;;;;;;;4;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6805;Russian Federation;RUS;46;1925;17.608168;-3.0772872;0.022;0.384;0.011;0;0;0;0.029522004;0.07413888;;;;;;;5;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6806;Russian Federation;RUS;46;1926;19.83877;-3.0772872;0.022;0.384;0.011;0;0;0;-0.004844688;0.072791904;;;;;;;2;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6807;Russian Federation;RUS;46;1927;20.736465;-3.1487396;0.022;0.384;0.011;0;0;0;-0.013853544;0.07139892;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6808;Russian Federation;RUS;46;1928;22.042358;-3.1487396;0.022;0.384;0.011;1;0;0;-0.005915955;0.07599717;;;;;;;0;;;;-0.27655;0;0;1;0;0;0;0;0;0;0;0;0;0
6809;Russian Federation;RUS;46;1929;22.191393;-3.1487396;0.022;0.384;0.011;0;0;0;0.00735772;0.08899371;;;;;;;0;;;;-0.24276702;0;0;1;0;0;0;0;0;0;0;0;0;0
6810;Russian Federation;RUS;46;1930;23.160885;-3.1495194;0.019;0.387;0.011;0;0;0;-0.04928456;0.08739361;;;;;;;7;;;;-1.46543;0;0;1;0;0;0;0;0;0;0;0;0;0
6811;Russian Federation;RUS;46;1931;23.276749;-3.1325903;0.019;0.399;0.011;0;0;0;-0.06438613;0.055666666;;;;;;;0;;;;-1.017;0;0;1;0;0;0;0;0;0;0;0;0;0
6812;Russian Federation;RUS;46;1932;22.802967;-3.1325903;0.019;0.399;0.011;0;0;0;-0.051732946;0.025890037;;;;;;;2;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6813;Russian Federation;RUS;46;1933;24.121344;-3.2040427;0.019;0.399;0.011;1;0;0;-0.023375442;0.010959404;;;;;;;0;;;;0.717221;0;0;1;0;0;0;0;0;0;0;0;0;0
6814;Russian Federation;RUS;46;1934;26.83286;-3.2040427;0.019;0.399;0.011;0;0;0;0.013572407;0.006520751;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6815;Russian Federation;RUS;46;1935;30.586262;-3.2040427;0.019;0.399;0.011;0;0;0;0.009579148;0.004096803;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6816;Russian Federation;RUS;46;1936;32.60671;-3.2040427;0.019;0.399;0.011;0;0;0;0.02457106;0.014294354;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6817;Russian Federation;RUS;46;1937;35.36897;-3.2181504;0.019;0.389;0.011;0;0;0;0.06183028;0.002468205;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6818;Russian Federation;RUS;46;1938;35.3558;-3.4481058;0.019;0.226;0.011;0;0;0;0.037621606;0.002198056;;;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
6819;Russian Federation;RUS;46;1939;35.543053;-3.4481058;0.019;0.226;0.011;0;0;0;0.04835772;0.001161897;;;;;;;0;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6820;Russian Federation;RUS;46;1940;34.516563;-3.4481058;0.019;0.226;0.011;0;0;0;0.09154376;0.001539924;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6821;Russian Federation;RUS;46;1941;31.461742;-3.4819643;0.019;0.202;0.011;0;0;0;0.120262116;0.001568466;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
6822;Russian Federation;RUS;46;1942;24.740793;-3.4819643;0.019;0.202;0.011;0;0;0;0.13785735;0.001597008;;;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
